"idProposicao";"uriProposicao";"idDeputadoAutor";"uriAutor";"codTipoAutor";"tipoAutor";"nomeAutor";"siglaPartidoAutor";"uriPartidoAutor";"siglaUFAutor";"ordemAssinatura";"proponente"
"345413";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/345413";"74557";"https://dadosabertos.camara.leg.br/api/v2/deputados/74557";"10000";"Deputado";"Ricardo Fiuza";"";"";"";"1";"1"
"345402";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/345402";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"2";"COMISSÃO PERMANENTE";"Comissão de Constituição e Justiça e de Cidadania";"";"";"";"1";"1"
"339833";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/339833";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2018";"2";"COMISSÃO PERMANENTE";"Comissão de Relações Exteriores e de Defesa Nacional";"";"";"";"1";"1"
"336728";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/336728";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"2";"COMISSÃO PERMANENTE";"Comissão de Constituição e Justiça e de Cidadania";"";"";"";"1";"1"
"333501";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/333501";"73463";"https://dadosabertos.camara.leg.br/api/v2/deputados/73463";"10000";"Deputado";"Osmar Serraglio";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"PR";"1";"1"
"333495";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/333495";"74794";"https://dadosabertos.camara.leg.br/api/v2/deputados/74794";"10000";"Deputado";"José Roberto Batochio";"";"";"";"1";"1"
"331789";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/331789";"131176";"https://dadosabertos.camara.leg.br/api/v2/deputados/131176";"10000";"Deputado";"ANTONIO ALMEIDA";"";"";"";"1";"1"
"317374";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/317374";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2008";"2";"COMISSÃO PERMANENTE";"Comissão de Desenvolvimento Econômico, Indústria e Comércio";"";"";"";"1";"1"
"316569";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/316569";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"307733";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/307733";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2016";"2";"COMISSÃO PERMANENTE";"Comissão de Viação e Transportes";"";"";"";"1";"1"
"305576";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/305576";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"2";"COMISSÃO PERMANENTE";"Comissão de Constituição e Justiça e de Cidadania";"";"";"";"1";"1"
"305573";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/305573";"74650";"https://dadosabertos.camara.leg.br/api/v2/deputados/74650";"10000";"Deputado";"Bonifácio de Andrada";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"MG";"1";"1"
"300946";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/300946";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"298302";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/298302";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"297516";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/297516";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"296716";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/296716";"74674";"https://dadosabertos.camara.leg.br/api/v2/deputados/74674";"10000";"Deputado";"Ricardo Ferraço";"";"";"";"1";"1"
"295448";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/295448";"73471";"https://dadosabertos.camara.leg.br/api/v2/deputados/73471";"10000";"Deputado";"Fernando Coruja";"PPS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36813";"SC";"1";"1"
"284030";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/284030";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100069";"3";"COMISSÃO ESPECIAL";"Comissão Especial de Documentos Sigilosos";"";"";"";"2";"1"
"284030";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/284030";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100289";"70000";"Sociedade Civil";"Coligação Avança Caldas Novas";"";"";"";"1";"1"
"283287";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/283287";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"278660";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/278660";"73463";"https://dadosabertos.camara.leg.br/api/v2/deputados/73463";"10000";"Deputado";"Osmar Serraglio";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"PR";"1";"1"
"275860";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/275860";"74190";"";"20000";"Senador";"João Ribeiro";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790";"TO";"1";"1"
"275843";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/275843";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"2";"COMISSÃO PERMANENTE";"Comissão de Seguridade Social e Família";"";"";"";"1";"1"
"271259";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/271259";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"271187";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/271187";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"268872";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/268872";"74674";"https://dadosabertos.camara.leg.br/api/v2/deputados/74674";"10000";"Deputado";"Ricardo Ferraço";"";"";"";"1";"1"
"265192";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/265192";"74193";"https://dadosabertos.camara.leg.br/api/v2/deputados/74193";"10000";"Deputado";"Udson Bandeira";"";"";"";"1";"1"
"265191";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/265191";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"2";"COMISSÃO PERMANENTE";"Comissão de Constituição e Justiça e de Cidadania";"";"";"";"1";"1"
"265190";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/265190";"74193";"https://dadosabertos.camara.leg.br/api/v2/deputados/74193";"10000";"Deputado";"Udson Bandeira";"";"";"";"1";"1"
"264992";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/264992";"74441";"https://dadosabertos.camara.leg.br/api/v2/deputados/74441";"10000";"Deputado";"Augusto Farias";"";"";"";"1";"1"
"264990";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/264990";"74441";"https://dadosabertos.camara.leg.br/api/v2/deputados/74441";"10000";"Deputado";"Augusto Farias";"";"";"";"1";"1"
"264988";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/264988";"74441";"https://dadosabertos.camara.leg.br/api/v2/deputados/74441";"10000";"Deputado";"Augusto Farias";"";"";"";"1";"1"
"263716";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/263716";"74573";"https://dadosabertos.camara.leg.br/api/v2/deputados/74573";"10000";"Deputado";"Paulo Braga";"";"";"";"1";"1"
"263715";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/263715";"74573";"https://dadosabertos.camara.leg.br/api/v2/deputados/74573";"10000";"Deputado";"Paulo Braga";"";"";"";"1";"1"
"261467";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/261467";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"2";"COMISSÃO PERMANENTE";"Comissão de Constituição e Justiça e de Cidadania";"";"";"";"1";"1"
"258253";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/258253";"74075";"https://dadosabertos.camara.leg.br/api/v2/deputados/74075";"10000";"Deputado";"Elcione Barbalho";"";"";"";"1";"1"
"255937";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/255937";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"255930";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/255930";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"254161";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/254161";"74350";"https://dadosabertos.camara.leg.br/api/v2/deputados/74350";"10000";"Deputado";"Jorge Costa";"";"";"";"1";"1"
"254160";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/254160";"73667";"https://dadosabertos.camara.leg.br/api/v2/deputados/73667";"10000";"Deputado";"Lidia Quinan";"";"";"";"1";"1"
"254159";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/254159";"73667";"https://dadosabertos.camara.leg.br/api/v2/deputados/73667";"10000";"Deputado";"Lidia Quinan";"";"";"";"1";"1"
"254158";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/254158";"73667";"https://dadosabertos.camara.leg.br/api/v2/deputados/73667";"10000";"Deputado";"Lidia Quinan";"";"";"";"1";"1"
"253204";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/253204";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"2";"COMISSÃO PERMANENTE";"Comissão de Finanças e Tributação";"";"";"";"1";"1"
"253198";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/253198";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2008";"2";"COMISSÃO PERMANENTE";"Comissão de Desenvolvimento Econômico, Indústria e";"";"";"";"1";"1"
"253196";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/253196";"74667";"https://dadosabertos.camara.leg.br/api/v2/deputados/74667";"10000";"Deputado";"João Fassarella";"";"";"";"1";"1"
"253191";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/253191";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2008";"2";"COMISSÃO PERMANENTE";"Comissão de Desenvolvimento Econômico, Indústria e";"";"";"";"1";"1"
"252499";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/252499";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2008";"2";"COMISSÃO PERMANENTE";"Comissão de Desenvolvimento Econômico, Indústria e";"";"";"";"1";"1"
"252453";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/252453";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"2";"COMISSÃO PERMANENTE";"Comissão de Constituição e Justiça e de Cidadania";"";"";"";"1";"1"
"252288";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/252288";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"251743";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/251743";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"251741";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/251741";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"251724";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/251724";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"250380";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/250380";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2008";"2";"COMISSÃO PERMANENTE";"Comissão de Desenvolvimento Econômico, Indústria e";"";"";"";"1";"1"
"249097";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/249097";"74455";"https://dadosabertos.camara.leg.br/api/v2/deputados/74455";"10000";"Deputado";"Léo Alcântara";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"CE";"1";"1"
"248909";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/248909";"74570";"https://dadosabertos.camara.leg.br/api/v2/deputados/74570";"10000";"Deputado";"Jutahy Junior";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"BA";"1";"1"
"247053";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/247053";"73454";"https://dadosabertos.camara.leg.br/api/v2/deputados/73454";"10000";"Deputado";"JOÃO BATISTA DOS SANTOS";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MS";"1";"1"
"247045";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/247045";"74802";"https://dadosabertos.camara.leg.br/api/v2/deputados/74802";"10000";"Deputado";"GERALDO MAGELA PEREIRA";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"DF";"1";"1"
"247037";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/247037";"74767";"https://dadosabertos.camara.leg.br/api/v2/deputados/74767";"10000";"Deputado";"TILDEN JOSÉ SANTIAGO";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"1";"1"
"247029";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/247029";"74767";"https://dadosabertos.camara.leg.br/api/v2/deputados/74767";"10000";"Deputado";"TILDEN JOSÉ SANTIAGO";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"1";"1"
"247021";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/247021";"74593";"https://dadosabertos.camara.leg.br/api/v2/deputados/74593";"10000";"Deputado";"VIRGÍLIO GUIMARÃES DE PAULA";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"1";"1"
"247013";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/247013";"74697";"https://dadosabertos.camara.leg.br/api/v2/deputados/74697";"10000";"Deputado";"ALOIZIO MERCADANTE";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"1";"1"
"247005";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/247005";"74771";"https://dadosabertos.camara.leg.br/api/v2/deputados/74771";"10000";"Deputado";"JOÃO MIGUEL FEU ROSA";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"ES";"1";"1"
"246996";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/246996";"74779";"https://dadosabertos.camara.leg.br/api/v2/deputados/74779";"10000";"Deputado";"DR HELIO";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"SP";"1";"1"
"246988";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/246988";"74784";"https://dadosabertos.camara.leg.br/api/v2/deputados/74784";"10000";"Deputado";"LUIZA ERUNDINA DE SOUSA";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"SP";"1";"1"
"244599";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/244599";"73982";"https://dadosabertos.camara.leg.br/api/v2/deputados/73982";"10000";"Deputado";"LUCIANO CASTRO";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790";"RR";"1";"1"
"244478";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/244478";"74862";"https://dadosabertos.camara.leg.br/api/v2/deputados/74862";"10000";"Deputado";"MIRO TEIXEIRA";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"RJ";"1";"1"
"244463";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/244463";"74779";"https://dadosabertos.camara.leg.br/api/v2/deputados/74779";"10000";"Deputado";"DR HELIO";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"SP";"1";"1"
"244460";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/244460";"74779";"https://dadosabertos.camara.leg.br/api/v2/deputados/74779";"10000";"Deputado";"DR HELIO";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"SP";"1";"1"
"244311";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/244311";"73654";"https://dadosabertos.camara.leg.br/api/v2/deputados/73654";"10000";"Deputado";"AGNELO SANTOS QUEIROZ FILHO";"PCDOB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"DF";"1";"1"
"244167";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/244167";"74862";"https://dadosabertos.camara.leg.br/api/v2/deputados/74862";"10000";"Deputado";"MIRO TEIXEIRA";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"RJ";"1";"1"
"244164";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/244164";"73458";"https://dadosabertos.camara.leg.br/api/v2/deputados/73458";"10000";"Deputado";"ALEX CANZIANI";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"PR";"1";"1"
"244099";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/244099";"74862";"https://dadosabertos.camara.leg.br/api/v2/deputados/74862";"10000";"Deputado";"MIRO TEIXEIRA";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"RJ";"1";"1"
"244094";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/244094";"73654";"https://dadosabertos.camara.leg.br/api/v2/deputados/73654";"10000";"Deputado";"AGNELO SANTOS QUEIROZ FILHO";"PCDOB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"DF";"1";"1"
"244073";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/244073";"73476";"https://dadosabertos.camara.leg.br/api/v2/deputados/73476";"10000";"Deputado";"VICENTE AUGUSTO CAROPRESO";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"SC";"1";"1"
"244044";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/244044";"74218";"https://dadosabertos.camara.leg.br/api/v2/deputados/74218";"10000";"Deputado";"WALTER DE FREITAS PINHEIRO";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"BA";"1";"1"
"243975";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/243975";"74458";"https://dadosabertos.camara.leg.br/api/v2/deputados/74458";"10000";"Deputado";"SERGIO NOVAIS";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"CE";"1";"1"
"243950";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/243950";"74357";"https://dadosabertos.camara.leg.br/api/v2/deputados/74357";"10000";"Deputado";"VANESSA GRAZZIOTIN";"PCDOB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"AM";"1";"1"
"243697";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/243697";"74593";"https://dadosabertos.camara.leg.br/api/v2/deputados/74593";"10000";"Deputado";"VIRGÍLIO GUIMARÃES DE PAULA";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"1";"1"
"243692";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/243692";"74458";"https://dadosabertos.camara.leg.br/api/v2/deputados/74458";"10000";"Deputado";"SERGIO NOVAIS";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"CE";"1";"1"
"243668";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/243668";"74218";"https://dadosabertos.camara.leg.br/api/v2/deputados/74218";"10000";"Deputado";"WALTER DE FREITAS PINHEIRO";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"BA";"1";"1"
"243544";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/243544";"74357";"https://dadosabertos.camara.leg.br/api/v2/deputados/74357";"10000";"Deputado";"VANESSA GRAZZIOTIN";"PCDOB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"AM";"1";"1"
"243330";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/243330";"74785";"https://dadosabertos.camara.leg.br/api/v2/deputados/74785";"10000";"Deputado";"MARCOS CINTRA CAVALCANTI DE ALBUQUERQUE";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"1";"1"
"243185";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/243185";"74357";"https://dadosabertos.camara.leg.br/api/v2/deputados/74357";"10000";"Deputado";"VANESSA GRAZZIOTIN";"PCDOB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"AM";"1";"1"
"243161";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/243161";"73433";"https://dadosabertos.camara.leg.br/api/v2/deputados/73433";"10000";"Deputado";"ARLINDO CHINAGLIA JUNIOR";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"1";"1"
"243158";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/243158";"73433";"https://dadosabertos.camara.leg.br/api/v2/deputados/73433";"10000";"Deputado";"ARLINDO CHINAGLIA JUNIOR";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"1";"1"
"243155";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/243155";"73433";"https://dadosabertos.camara.leg.br/api/v2/deputados/73433";"10000";"Deputado";"ARLINDO CHINAGLIA JUNIOR";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"1";"1"
"243152";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/243152";"73433";"https://dadosabertos.camara.leg.br/api/v2/deputados/73433";"10000";"Deputado";"ARLINDO CHINAGLIA JUNIOR";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"1";"1"
"243149";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/243149";"73433";"https://dadosabertos.camara.leg.br/api/v2/deputados/73433";"10000";"Deputado";"ARLINDO CHINAGLIA JUNIOR";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"1";"1"
"243146";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/243146";"73433";"https://dadosabertos.camara.leg.br/api/v2/deputados/73433";"10000";"Deputado";"ARLINDO CHINAGLIA JUNIOR";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"1";"1"
"243143";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/243143";"73433";"https://dadosabertos.camara.leg.br/api/v2/deputados/73433";"10000";"Deputado";"ARLINDO CHINAGLIA JUNIOR";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"1";"1"
"243140";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/243140";"73433";"https://dadosabertos.camara.leg.br/api/v2/deputados/73433";"10000";"Deputado";"ARLINDO CHINAGLIA JUNIOR";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"1";"1"
"243137";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/243137";"73433";"https://dadosabertos.camara.leg.br/api/v2/deputados/73433";"10000";"Deputado";"ARLINDO CHINAGLIA JUNIOR";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"1";"1"
"243134";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/243134";"73433";"https://dadosabertos.camara.leg.br/api/v2/deputados/73433";"10000";"Deputado";"ARLINDO CHINAGLIA JUNIOR";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"1";"1"
