"idProposicao";"uriProposicao";"idDeputadoAutor";"uriAutor";"codTipoAutor";"tipoAutor";"nomeAutor";"siglaPartidoAutor";"uriPartidoAutor";"siglaUFAutor";"ordemAssinatura";"proponente"
"2166588";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2166588";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"621955";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/621955";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"620598";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/620598";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/60";"30000";"Órgão do Poder Executivo";"Presidência da República";"";"";"";"1";"1"
"606049";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/606049";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"591672";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/591672";"74592";"https://dadosabertos.camara.leg.br/api/v2/deputados/74592";"10000";"Deputado";"Ronaldo Vasconcellos";"";"";"";"1";"1"
"530928";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/530928";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"501155";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/501155";"73645";"https://dadosabertos.camara.leg.br/api/v2/deputados/73645";"10000";"Deputado";"Zulaiê Cobra";"";"";"";"1";"1"
"499325";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/499325";"74462";"";"20000";"Senador";"Wellington Dias";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PI";"1";"1"
"497857";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/497857";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"486565";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/486565";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"484723";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/484723";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"468709";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/468709";"74097";"https://dadosabertos.camara.leg.br/api/v2/deputados/74097";"10000";"Deputado";"Confúcio Moura";"";"";"";"1";"1"
"451806";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/451806";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"444943";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/444943";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"444259";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/444259";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"443107";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/443107";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"439434";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/439434";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"409054";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/409054";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"405461";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/405461";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"354393";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/354393";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"351213";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/351213";"74802";"https://dadosabertos.camara.leg.br/api/v2/deputados/74802";"10000";"Deputado";"Magela";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"DF";"1";"1"
"351211";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/351211";"74802";"https://dadosabertos.camara.leg.br/api/v2/deputados/74802";"10000";"Deputado";"Magela";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"DF";"1";"1"
"351210";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/351210";"74802";"https://dadosabertos.camara.leg.br/api/v2/deputados/74802";"10000";"Deputado";"Magela";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"DF";"1";"1"
"348977";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/348977";"74633";"https://dadosabertos.camara.leg.br/api/v2/deputados/74633";"10000";"Deputado";"Manoel Castro";"";"";"";"1";"1"
"345613";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/345613";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"2";"COMISSÃO PERMANENTE";"Comissão de Constituição e Justiça e de Cidadania";"";"";"";"1";"1"
"345609";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/345609";"74794";"https://dadosabertos.camara.leg.br/api/v2/deputados/74794";"10000";"Deputado";"José Roberto Batochio";"";"";"";"1";"1"
"345608";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/345608";"74794";"https://dadosabertos.camara.leg.br/api/v2/deputados/74794";"10000";"Deputado";"José Roberto Batochio";"";"";"";"1";"1"
"345583";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/345583";"73463";"https://dadosabertos.camara.leg.br/api/v2/deputados/73463";"10000";"Deputado";"Osmar Serraglio";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"PR";"1";"1"
"345581";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/345581";"74187";"https://dadosabertos.camara.leg.br/api/v2/deputados/74187";"10000";"Deputado";"Darci Coelho";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"TO";"1";"1"
"345401";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/345401";"74580";"https://dadosabertos.camara.leg.br/api/v2/deputados/74580";"10000";"Deputado";"Edmar Moreira";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790";"MG";"1";"1"
"339824";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/339824";"74640";"https://dadosabertos.camara.leg.br/api/v2/deputados/74640";"10000";"Deputado";"Roland Lavigne";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"BA";"1";"1"
"339816";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/339816";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"2";"COMISSÃO PERMANENTE";"Comissão de Constituição e Justiça e de Cidadania";"";"";"";"1";"1"
"339815";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/339815";"74021";"https://dadosabertos.camara.leg.br/api/v2/deputados/74021";"10000";"Deputado";"Nair Xavier Lobo";"";"";"";"1";"1"
"329816";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/329816";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"321123";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/321123";"74682";"https://dadosabertos.camara.leg.br/api/v2/deputados/74682";"10000";"Deputado";"Eber Silva";"";"";"";"1";"1"
"314708";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/314708";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"311045";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/311045";"130458";"https://dadosabertos.camara.leg.br/api/v2/deputados/130458";"10000";"Deputado";"JOSE AUGUSTO";"";"";"";"1";"1"
"305570";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/305570";"74574";"https://dadosabertos.camara.leg.br/api/v2/deputados/74574";"10000";"Deputado";"Paulo Magalhães";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790";"BA";"1";"1"
"303339";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/303339";"74326";"https://dadosabertos.camara.leg.br/api/v2/deputados/74326";"10000";"Deputado";"Laíre Rosado";"";"";"";"1";"1"
"301637";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/301637";"74633";"https://dadosabertos.camara.leg.br/api/v2/deputados/74633";"10000";"Deputado";"Manoel Castro";"";"";"";"1";"1"
"301636";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/301636";"74633";"https://dadosabertos.camara.leg.br/api/v2/deputados/74633";"10000";"Deputado";"Manoel Castro";"";"";"";"1";"1"
"297725";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/297725";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"290785";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/290785";"73579";"https://dadosabertos.camara.leg.br/api/v2/deputados/73579";"10000";"Deputado";"Alberto Fraga";"S.PART.";"https://dadosabertos.camara.leg.br/api/v2/partidos/36852";"DF";"1";"1"
"284918";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/284918";"73532";"https://dadosabertos.camara.leg.br/api/v2/deputados/73532";"10000";"Deputado";"Jair Meneguelli";"";"";"";"1";"1"
"284916";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/284916";"73532";"https://dadosabertos.camara.leg.br/api/v2/deputados/73532";"10000";"Deputado";"Jair Meneguelli";"";"";"";"1";"1"
"284914";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/284914";"73532";"https://dadosabertos.camara.leg.br/api/v2/deputados/73532";"10000";"Deputado";"Jair Meneguelli";"";"";"";"1";"1"
"284913";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/284913";"73532";"https://dadosabertos.camara.leg.br/api/v2/deputados/73532";"10000";"Deputado";"Jair Meneguelli";"";"";"";"1";"1"
"284912";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/284912";"73532";"https://dadosabertos.camara.leg.br/api/v2/deputados/73532";"10000";"Deputado";"Jair Meneguelli";"";"";"";"1";"1"
"275996";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/275996";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"275846";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/275846";"73654";"https://dadosabertos.camara.leg.br/api/v2/deputados/73654";"10000";"Deputado";"Agnelo Queiroz";"";"";"";"1";"1"
"275845";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/275845";"73654";"https://dadosabertos.camara.leg.br/api/v2/deputados/73654";"10000";"Deputado";"Agnelo Queiroz";"";"";"";"1";"1"
"275844";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/275844";"73654";"https://dadosabertos.camara.leg.br/api/v2/deputados/73654";"10000";"Deputado";"Agnelo Queiroz";"";"";"";"1";"1"
"275634";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/275634";"74452";"https://dadosabertos.camara.leg.br/api/v2/deputados/74452";"10000";"Deputado";"Antonio Cambraia";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"CE";"1";"1"
"274897";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/274897";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"2";"COMISSÃO PERMANENTE";"Comissão de Seguridade Social e Família";"";"";"";"1";"1"
"274896";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/274896";"73652";"https://dadosabertos.camara.leg.br/api/v2/deputados/73652";"10000";"Deputado";"Teté Bezerra";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"MT";"1";"1"
"274893";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/274893";"74455";"https://dadosabertos.camara.leg.br/api/v2/deputados/74455";"10000";"Deputado";"Léo Alcântara";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"CE";"1";"1"
"273883";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/273883";"73645";"https://dadosabertos.camara.leg.br/api/v2/deputados/73645";"10000";"Deputado";"Zulaiê Cobra";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"SP";"1";"1"
"273882";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/273882";"73645";"https://dadosabertos.camara.leg.br/api/v2/deputados/73645";"10000";"Deputado";"Zulaiê Cobra";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"SP";"1";"1"
"271191";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/271191";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"270148";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/270148";"74698";"https://dadosabertos.camara.leg.br/api/v2/deputados/74698";"10000";"Deputado";"André Benassi";"";"";"";"1";"1"
"270146";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/270146";"74698";"https://dadosabertos.camara.leg.br/api/v2/deputados/74698";"10000";"Deputado";"André Benassi";"";"";"";"1";"1"
"270145";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/270145";"74698";"https://dadosabertos.camara.leg.br/api/v2/deputados/74698";"10000";"Deputado";"André Benassi";"";"";"";"1";"1"
"270144";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/270144";"74698";"https://dadosabertos.camara.leg.br/api/v2/deputados/74698";"10000";"Deputado";"André Benassi";"";"";"";"1";"1"
"270143";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/270143";"74698";"https://dadosabertos.camara.leg.br/api/v2/deputados/74698";"10000";"Deputado";"André Benassi";"";"";"";"1";"1"
"268298";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/268298";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2008";"2";"COMISSÃO PERMANENTE";"Comissão de Desenvolvimento Econômico, Indústria e Comércio";"";"";"";"1";"1"
"268212";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/268212";"74100";"https://dadosabertos.camara.leg.br/api/v2/deputados/74100";"10000";"Deputado";"Expedito Júnior";"";"";"";"1";"1"
"264882";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/264882";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5415";"3";"COMISSÃO ESPECIAL";"Comissão Especial destinada a apreciar e proferir";"";"";"";"1";"1"
"264172";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/264172";"74782";"https://dadosabertos.camara.leg.br/api/v2/deputados/74782";"10000";"Deputado";"José Dirceu";"";"";"";"1";"1"
"263669";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/263669";"73767";"https://dadosabertos.camara.leg.br/api/v2/deputados/73767";"10000";"Deputado";"Basílio Villani";"";"";"";"1";"1"
"262232";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/262232";"74364";"https://dadosabertos.camara.leg.br/api/v2/deputados/74364";"10000";"Deputado";"Marcos Afonso";"";"";"";"1";"1"
"262231";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/262231";"74364";"https://dadosabertos.camara.leg.br/api/v2/deputados/74364";"10000";"Deputado";"Marcos Afonso";"";"";"";"1";"1"
"262230";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/262230";"74364";"https://dadosabertos.camara.leg.br/api/v2/deputados/74364";"10000";"Deputado";"Marcos Afonso";"";"";"";"1";"1"
"262229";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/262229";"74364";"https://dadosabertos.camara.leg.br/api/v2/deputados/74364";"10000";"Deputado";"Marcos Afonso";"";"";"";"1";"1"
"262228";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/262228";"74349";"https://dadosabertos.camara.leg.br/api/v2/deputados/74349";"10000";"Deputado";"Babá";"S.PART.";"https://dadosabertos.camara.leg.br/api/v2/partidos/36852";"PA";"1";"1"
"262227";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/262227";"74349";"https://dadosabertos.camara.leg.br/api/v2/deputados/74349";"10000";"Deputado";"Babá";"S.PART.";"https://dadosabertos.camara.leg.br/api/v2/partidos/36852";"PA";"1";"1"
"262226";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/262226";"74349";"https://dadosabertos.camara.leg.br/api/v2/deputados/74349";"10000";"Deputado";"Babá";"S.PART.";"https://dadosabertos.camara.leg.br/api/v2/partidos/36852";"PA";"1";"1"
"261466";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/261466";"74684";"https://dadosabertos.camara.leg.br/api/v2/deputados/74684";"10000";"Deputado";"Iédio Rosa";"";"";"";"1";"1"
"260799";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/260799";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"259591";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/259591";"74671";"https://dadosabertos.camara.leg.br/api/v2/deputados/74671";"10000";"Deputado";"José Carlos Elias";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"ES";"1";"1"
"259126";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/259126";"74812";"https://dadosabertos.camara.leg.br/api/v2/deputados/74812";"10000";"Deputado";"Pedro Chaves";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"GO";"1";"1"
"259124";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/259124";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2016";"2";"COMISSÃO PERMANENTE";"Comissão de Viação e Transportes";"";"";"";"1";"1"
"256286";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/256286";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"2";"COMISSÃO PERMANENTE";"Comissão de Educação e Cultura";"";"";"";"1";"1"
"255839";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/255839";"74705";"https://dadosabertos.camara.leg.br/api/v2/deputados/74705";"10000";"Deputado";"Dr. Evilásio";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"SP";"1";"1"
"255838";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/255838";"74705";"https://dadosabertos.camara.leg.br/api/v2/deputados/74705";"10000";"Deputado";"Dr. Evilásio";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"SP";"1";"1"
"255837";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/255837";"74705";"https://dadosabertos.camara.leg.br/api/v2/deputados/74705";"10000";"Deputado";"Dr. Evilásio";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"SP";"1";"1"
"255836";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/255836";"74705";"https://dadosabertos.camara.leg.br/api/v2/deputados/74705";"10000";"Deputado";"Dr. Evilásio";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"SP";"1";"1"
"255835";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/255835";"74705";"https://dadosabertos.camara.leg.br/api/v2/deputados/74705";"10000";"Deputado";"Dr. Evilásio";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"SP";"1";"1"
"255726";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/255726";"73463";"https://dadosabertos.camara.leg.br/api/v2/deputados/73463";"10000";"Deputado";"Osmar Serraglio";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"PR";"1";"1"
"254296";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/254296";"73645";"https://dadosabertos.camara.leg.br/api/v2/deputados/73645";"10000";"Deputado";"Zulaiê Cobra";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"SP";"1";"1"
"254165";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/254165";"74787";"https://dadosabertos.camara.leg.br/api/v2/deputados/74787";"10000";"Deputado";"Milton Monti";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"1";"1"
"254162";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/254162";"74787";"https://dadosabertos.camara.leg.br/api/v2/deputados/74787";"10000";"Deputado";"Milton Monti";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"1";"1"
"253890";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/253890";"74847";"https://dadosabertos.camara.leg.br/api/v2/deputados/74847";"10000";"Deputado";"Jair Bolsonaro";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"RJ";"1";"1"
"253889";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/253889";"74187";"https://dadosabertos.camara.leg.br/api/v2/deputados/74187";"10000";"Deputado";"Darci Coelho";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"TO";"1";"1"
"253888";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/253888";"74455";"https://dadosabertos.camara.leg.br/api/v2/deputados/74455";"10000";"Deputado";"Léo Alcântara";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"CE";"1";"1"
"253886";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/253886";"73434";"https://dadosabertos.camara.leg.br/api/v2/deputados/73434";"10000";"Deputado";"Arnaldo Faria de Sá";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"SP";"1";"1"
"253885";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/253885";"74559";"https://dadosabertos.camara.leg.br/api/v2/deputados/74559";"10000";"Deputado";"João Caldas";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"AL";"1";"1"
"253884";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/253884";"74700";"https://dadosabertos.camara.leg.br/api/v2/deputados/74700";"10000";"Deputado";"Luiz Antonio Fleury";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"SP";"1";"1"
"253883";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/253883";"74813";"https://dadosabertos.camara.leg.br/api/v2/deputados/74813";"10000";"Deputado";"Ronaldo Caiado";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790";"GO";"1";"1"
"253882";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/253882";"74473";"https://dadosabertos.camara.leg.br/api/v2/deputados/74473";"10000";"Deputado";"Carlos Batata";"";"";"";"1";"1"
"253881";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/253881";"73579";"https://dadosabertos.camara.leg.br/api/v2/deputados/73579";"10000";"Deputado";"Alberto Fraga";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"DF";"1";"1"
"253879";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/253879";"73575";"";"20000";"Senador";"Joel de Hollanda";"";"";"";"1";"1"
"253878";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/253878";"73540";"https://dadosabertos.camara.leg.br/api/v2/deputados/73540";"10000";"Deputado";"José Genoíno";"";"";"";"1";"1"
"253875";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/253875";"73447";"https://dadosabertos.camara.leg.br/api/v2/deputados/73447";"10000";"Deputado";"Edinho Araújo";"";"";"";"1";"1"
"253869";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/253869";"73434";"https://dadosabertos.camara.leg.br/api/v2/deputados/73434";"10000";"Deputado";"Arnaldo Faria de Sá";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"SP";"1";"1"
"253868";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/253868";"73778";"https://dadosabertos.camara.leg.br/api/v2/deputados/73778";"10000";"Deputado";"Luiz Carlos Hauly";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"PR";"1";"1"
"253865";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/253865";"74563";"https://dadosabertos.camara.leg.br/api/v2/deputados/74563";"10000";"Deputado";"Jorge Alberto";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"SE";"1";"1"
"253862";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/253862";"74847";"https://dadosabertos.camara.leg.br/api/v2/deputados/74847";"10000";"Deputado";"Jair Bolsonaro";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"RJ";"1";"1"
"253860";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/253860";"74307";"https://dadosabertos.camara.leg.br/api/v2/deputados/74307";"10000";"Deputado";"Ubiratan Aguiar";"";"";"";"1";"1"
"253859";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/253859";"73420";"https://dadosabertos.camara.leg.br/api/v2/deputados/73420";"10000";"Deputado";"Roberto Jefferson";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"RJ";"1";"1"
"253858";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/253858";"73420";"https://dadosabertos.camara.leg.br/api/v2/deputados/73420";"10000";"Deputado";"Roberto Jefferson";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"RJ";"1";"1"
"253854";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/253854";"74327";"https://dadosabertos.camara.leg.br/api/v2/deputados/74327";"10000";"Deputado";"Ney Lopes";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790";"RN";"1";"1"
"253588";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/253588";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"2";"COMISSÃO PERMANENTE";"Comissão de Finanças e Tributação";"";"";"";"1";"1"
"253203";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/253203";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2008";"2";"COMISSÃO PERMANENTE";"Comissão de Desenvolvimento Econômico, Indústria e";"";"";"";"1";"1"
"252452";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/252452";"74446";"https://dadosabertos.camara.leg.br/api/v2/deputados/74446";"10000";"Deputado";"José Antonio Almeida";"";"";"";"1";"1"
"250700";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/250700";"73492";"https://dadosabertos.camara.leg.br/api/v2/deputados/73492";"10000";"Deputado";"Antonio Carlos Biscaia";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RJ";"1";"1"
"250540";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/250540";"74187";"https://dadosabertos.camara.leg.br/api/v2/deputados/74187";"10000";"Deputado";"Darci Coelho";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"TO";"1";"1"
"250537";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/250537";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"2";"COMISSÃO PERMANENTE";"Comissão de Constituição e Justiça e de Cidadania";"";"";"";"1";"1"
